text_id,text,hate
semeval2019_2739,"@V_actually @Eddie_and_Patti Absolutely! No DACA, No Amnesty, No Sanctury Cities, Deport All Illegal Aliens, Build The Wall! #MAGA #2A #NoDACA #DeportThemAll #BuildTheWall #OBAMAgate #StandWithICE #PEDOgate #LockThemAllUp #BanIslam #TRUMP2020 @POTUS @real",1
semeval2019_30088,"@V_actually @Eddie_and_Patti Absolutely! No DACA, No Amnesty, No Sanctury Cities, Deport All Illegal Aliens, Build The Wall! #MAGA #2A #NoDACA #DeportThemAll #BuildTheWall #OBAMAgate #StandWithICE #PEDOgate #LockThemAllUp #BanIslam #TRUMP2020 @POTUS @realDonaldTrump",1
semeval2019_4462,"@V_of_Europe ""83% of rapes in Denmark are committed by migrants or their descendants"" Is this not normal? People are surprised? Really?",1
semeval2019_18678,"@V_of_Europe Actually I wonder how safe they would feel standing in the middle of a group of these ""child refugees""?",1
semeval2019_4696,@V_of_Europe And set to accept more economic migrants,0
semeval2019_4201,"@V_of_Europe Anti immigration party? More like commonsense, sane centrist party. We need more of this.",0
semeval2019_18510,@V_of_Europe Because they are cowards and the last few active party members are involved in the illegal immigration industry,1
semeval2019_701,@V_of_Europe Hungary has refused point blank to allowed any of these migrant ships into any of their ports and their coastguard are rock solid. The invaders need to be sent back from whence they came -period.,1
semeval2019_34367,@V_of_Europe I can't believe we live in times where butt hurt cunts looking for apologies are given a platform.  Life's not fair bitch,0
semeval2019_1393,@V_of_Europe Pepper spray needs to free to women in Europe and supplied by the government. #migrants,0
semeval2019_3054,@V_of_Europe Send them all back! #NoMoreRefugees,1
semeval2019_30308,@V_of_Europe Send them all back! #NoMoreRefugees,1
semeval2019_30357,"@V_of_Europe That's not a ""humanitarian"" ship. That's $oros. THEY MUST GO BACK.#STOPTHEINVASION",0
semeval2019_33539,@V_of_Europe This is exactly what all civilized nstions should do! And deport all 3rd worlders including ((those)) who meddle in our business! #DeportThemAll #LockThemAllUp #LockThemUp #StandUpForEurope #defendeurope #WhiteLivesMatter #WhiteGenocide #AllLivesMatter,1
semeval2019_2814,@V_of_Europe Utter lunacy. These migrant people have zero entitlement or use in Europe.,1
semeval2019_5135,@Vaes_Dothraki @TomiLahren suck my dick dumb bitch :),1
semeval2019_8110,@ValerieInsinna I thought the whole movie is about gaslighting/making women think they're hysterical/generally deny… https://t.co/daf33LyJZ7,0
semeval2019_33890,@VandaQuiSutton You know this hoe saving mofo didn't ever go in on that fragile bitch scared to break her cupcake ass 🙄🙄#GH,1
semeval2019_8991,"@VascoDraco @1stAmendAlive @MooseLambResist @ScottPresler @NickMerrill 13 year old@ time of rape, woman brought sui… https://t.co/wTzdQkrBrG",0
semeval2019_7759,@Vaughan1878 @keef1985_ I just posted the original but nice try,0
semeval2019_7757,@Vaughan1878 I wouldn't put my wm on it if I didn't,0
semeval2019_7858,@VeraCru98009411 Yes you did 😂 Liar and a coward. Disgusting combo for a kunt,0
semeval2019_18830,@Vernaculis It is both. The likes reward this behavior so you train yourself into being regularly hysterical.,0
semeval2019_9140,@Vernaculis Why you getting so hysterical.,0
semeval2019_33152,"@ViaBTC ""Forked in China"", BCC == BitcoinChaChing / Bit-China-Coin / Bitch-China-Cunt / BitchslapChinaCunt / BitchChinaCoin...  Great coin!",0
semeval2019_32171,@VicCervantes3 @Nikita1838 @debluc745 @MslillieMaga @ronthom34189595 @OUTLIER122 @wifenmom2girls @christy_mcafee @lngodwetrust1 @NancyLucky @MorningInUSA123 @BigBrotherGOD1 @HSara1975 @BKCloud1 @wen_loe @G1rly_Tattooed @traciidavis #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP please follow back,0
semeval2019_31366,@VicCervantes3 @NotUnderdog @bully4lisa @FastbackShelby @Marckymarc40 @BlockTwitSlvts Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0
semeval2019_31182,@VicCervantes3 @Rebecca15313708 @TonyWebb62 @54litre @x47racecar @mithmar @fit4christ8 @TheBeaSmith @AmPride2 @ToniWilliams10 @jln_superelite @cindiperez48 @WeRAllDivine @TearDrop209 @Dullaccountant @heidi_weigand @TheBigAce Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0
semeval2019_34433,"@Victoria59L @sunlorrie @srduquette3 Why do the provinces keep paying? When these illegals cross, the feds should be there to look after them and pay their bills. But why not just send them back? Low man always gets stuck with the bill-us the taxpayer. #sendthemback",1
semeval2019_5482,"@VijayTrehan9 @Swamy39 Ask your mom, you son of filthhyy pimp. BTW how's your mom surviving in her Red Light District Area quarters",1
semeval2019_7820,@VinceSchilling Have you gotten any #notallmen responses to this?;),0
semeval2019_5350,@VinylCarBooty I can assure you (someone very close to me worked with her for years) she is an absolute cunt.,1
semeval2019_34327,@ViolentVeggy @phoenixwizard Bigger problem when you don't drink at home and go out and bitch,0
semeval2019_6969,"@Vitruvial Same fucking name, cunt bag. Why are you white knight, pussy boy?",0
semeval2019_5094,@VlCTAH hey fuck you cunt #cyberbullied,1
semeval2019_31047,@VonaaMayy @CallMeKain____ hell yeah buh life a whole bitch😤,0
semeval2019_6322,@Vuhhnessuhhh_ Bitch you don't know my mf life I'll see you when I do hoe,1
semeval2019_2518,@WABLHat KINDLY ASKS ALL PATRIOTS TO CALL DC. REPS. AND TELL THEM FUND THE WALLL #BuildThatWall #angelfamilies #Deplorables #ICE #usa #vets #KAG #MAGA #Americafirst #TrumpTrain2020 #BORDER #Winning #bigleague #LiberalismIsAMentalDisorder #Trump,1
semeval2019_5391,@WDRBNews Why is this stupid bitch still relevant?,1
semeval2019_5975,@WGladstone Maybe this is what you wanted: “What a gross skank! Ever hear of a pocket?” Better? 😘,1
semeval2019_3539,"@WLP_intl @SIGI_Jordan Thank you for writing about female refugees living in Jordan! At CRP, we try to empower our beneficiaries who are women through specific trauma- and gender-sensitive programming.",0
semeval2019_2743,"@WPLGLocal10 No, we should cover their transportation across the southern border & let them go on their way. #BUILDTHEWALL #deportALLaliens #noAnchorBabies #NODACA #NoDreamers #NOcitizenship #NoChainMigration #NoVisaLottery #secureOURborder",1
semeval2019_30523,"@WalshFreedom I could not be happier with President Trump. Oh wait , yes I could. #BuildThatWall @realDonaldTrump",0
semeval2019_8588,@WalshFreedom you mean the truth...KUNT,0
semeval2019_18884,@WalterC196 @nowthisnews America was founded by immigrants fucking cunt ass bitch,0
semeval2019_18603,@WashTimes This is a bandaid! Americans want total immigration reform and to build the wall! Get going Congress and do the right thing! #BuildThatWall #ImmigrationReform,1
semeval2019_30316,"@WashingtonDCTea #JoinTheNRA @NRA #NoAMNESTY #NoDACA #StopGunCONTROL #GovMEDIA VOTE 2018 MIDTERMS VOTE OUT @RepKevinYoder #KS03 @TheDemocrats @GOP RHINOS #KeepAmericaGreat USA moving to Joined March 2009 Born on June 22, 1960",0
semeval2019_982,@WaspBoro @nick_clegg @nick_clegg Is a millionaire #snowflake that never had to live around the immigrants he championed! He like all the #snowflake politicians is a hypocrite,0
semeval2019_226,"@WattersWorld @JesseBWatters @BillSpadea How about discussing this? #JoeBiden's ""black box"" of American success. #WhiteGenocide #ImmigrationInvasion #JesseWatters #WatersWorldhttps://t.co/k8bWjj7tnp",1
semeval2019_18705,"@WayneDupreeShow Yea, you actually get a pass to do the horrible crap you do Skank BECAUSE your black! White people dont have this pass.",0
semeval2019_30174,@WeDontHaveTime0 Their warm days are already gone and voters know the RAPEfugee crisis is there to stay. Theyve got far bigger problems than weather. Deteriorating social welfare system and sky high crime rate. #Sweden,1
semeval2019_1385,"@WeWontBend This bitch is promoted by communist...her people, refugeesWill listen to her..follow her.Simple to say go home, she needsTo be hung.",1
semeval2019_5875,@WeirdLittleHen sorry for the language. but fuck me sideways did this cunt just say that. from what i see woman are… https://t.co/SzbunjH1RF,1
semeval2019_32200,@WelshGooner95 @paul_donohoe74 Haha he's a right little bitch,0
semeval2019_6222,"@Wendys Why tf is Wendy’s rapping on twitter, get yo ass back in the kitchen before I rape that lil bitch in your profile pic",1
semeval2019_6975,"@Werewolf_UK Have you tried obvious things like unplugging all but the bare minimum of devices, isolating RAM, switching slots/ports etc.?",0
semeval2019_2143,"@WestmonsterUK Corbyn still maintains Blair's New Labour which is essentially Marxism, a dangerous cult putting migrants first who are usually members of a political religious cult that would kill members if they left. Those migrants will in return vote L",1
semeval2019_5706,"@Whackyrach @PennyRed Just bitch, bitch, bitch because you don’t get the attention you want or the singular self-importance.",1
semeval2019_5105,@WhiteDomGoddess @chAinedDesiress Watching you two as my black cock grows harder and harder,1
semeval2019_31814,@WhiteHouse @realDonaldTrump @FLOTUS a bot can dream! #Trumpbots #BuildThatWall 358,0
semeval2019_3000,@WhiteHouse Stop immigration of all refugees and you will be save.,1
semeval2019_19153,"@WhittakerGayla @JRubinBlogger @BenSasse I'm sure Ben Sasse thinks you are sounding just like a hysterical woman now, Elliott.",0
semeval2019_2208,@WhoopiGoldberg The only thing 'stinky' is your breath. #AmericaFirst #BuildThatWall #SCOTUSKavanaugh and at least two will be appointed by @realDonaldTrump and there's nothing you can do about it.,1
semeval2019_31967,@WhoopiGoldberg The only thing 'stinky' is your breath. #AmericaFirst #BuildThatWall #SCOTUSKavanaugh and at least two will be appointed by @realDonaldTrump and there's nothing you can do about it.,0
semeval2019_6747,"@WhoopiGoldberg When Roman Polanski drugged, raped and sodomized a 13 year old girl it wasnt 'rape, rape' right Whoppi? https://t.co/fmsGHPUZPh",0
semeval2019_32764,@WhstleBlower @VopReal Those People Invaded Us!!! They DO NOT BELING HERE & HAVE NO RIGHTS! Its #AmericaFIRST! Open Your House To Them If Your That IGNORANT! & Yes Im A #Christian Too! #NODACA!,1
semeval2019_8705,@WildeFreedom @CNNPolitics Really do tell! Hysterical? Strange tweet you got there. Hysterical is supporting POS #4… https://t.co/Cr9z3LZqT0,0
semeval2019_2483,@WillBlackWriter The increase of gun ownership has led to an overall decrease in homicides. And increasing intolerance towards who? People smugglers? Drug cartel members? People who cheat the system essentially flip the bird to legal immigrants waiting in,1
semeval2019_1372,"@WillieNelson American icon, reminds us what it means to be Human. If you go to church today &amp; come home &amp; support politicians who deny refugees sanctuary, seperate families &amp; lock children in cages, then you missed the message @ church. “Do u",0
semeval2019_8132,"@WithMyPrez4Ever It’s hysterical! If I were the Hillz, I’d leave the country. The audacity of this woman is unbelievable.",0
semeval2019_34131,@Woke2008 @kj1958 Corden them off please. #TravelBanToOtherCities #DeportThemAll #NoSanctuaryCities Illegal is illegal GO HOME,1
semeval2019_6865,@WolfFace_Dre LMAOOOO BITCH IM THE NOLA BRUCE-CAITLYNN JENNER BITCH I PICCS WHEN I WANT HOE ..luv ya hope ya had fun,0
semeval2019_8108,"@Women_Of_Christ There are men who make women cry and then complain about hysterical, irrational females. https://t.co/3Wt3P9TwOo",0
semeval2019_6065,@WomenintheWorld @emilyslist @OnwardMarchDC erasing 58 prominent women and MILLIONS of female supporters to bitch about ONE man. 👏👏👏👏👏👏👏👏👏👏👏,1
semeval2019_31441,@Wonkette Tucker an arrogant ahole! A Trump bitch!,0
semeval2019_6042,@WoobieTuesday Then this Mein Kunt Bitch talks about respecting soldiers thats why all that its bS His racist ass i… https://t.co/Q8o119r6QS,1
semeval2019_19096,@WynslowIsTyping Shut the fuck up you fucking monkey jew bitch cunt nigger dick licking,1
semeval2019_6315,@XOKATANA We have to slap a bitch made hoe ass foo we gon make it look sessy hahaha,1
semeval2019_31849,"@Xaviorozco74 So you're telling me you dont enjoy constant use of the words bitch, yeaaaaaa, fook, egypt, hoe, or even peanut head? 😂",0
semeval2019_31207,@XeonMaeda I think I have been for ages tbqh.Since back in the day when I was raid-trolling pro-migrant simps by rubbing their nose in what welcoming rapefugees actually meant.,0
semeval2019_8850,@XnxxHotSex damm baby girl you got a nice pussy right there and be sites you pussy look morh bigger than my girl pussy,1
semeval2019_7856,@XoCheapy We want Ain't Know as payment when you CB bc the Kunt Brigade will have lots of work clarifying the misun… https://t.co/uI9d2gVqqF,0
