Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_tweet
16716,3,2,1,0,0,"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for the pussy you h&#8230;","rt <user> : ""<user> : ----&gt ; tragedy smh rt  <allcaps> <user> : niggas don't know you but will throw dirt on your name for the pussy you h&#<number> ;"
15629,3,3,0,0,0,RT @Fucking_Garza: I wanna sleep but I'm outside with this nigger lol trying to hang him,rt <user> : i wanna sleep but i'm outside with this nigger lol trying to hang him
9747,3,2,1,0,0,Good Mernin faggots http://t.co/3ZPTPqFkTl,good mernin faggots <url>
24828,3,2,1,0,0,one day im like harry styles is so hot the next day is who tf is this faggot,one day im like harry styles is so hot the next day is who tf is this faggot
19357,3,2,1,0,0,"RT @dxpperjay: You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?","rt <user> : you assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger , right ?"
6920,3,2,1,0,0,@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag,<user> no you ignorant cement headed hillbilly . you said taxing . cant you fuckin read you fucking knob gobbling douchebag
7705,3,2,1,0,0,"Accept your flaws and imperfections because that's what makes you, YOU! See I'm a fuck, small dick faggot with parents who don't love me.","accept your flaws and imperfections because that's what makes you , you  <allcaps> ! see i'm a fuck , small dick faggot with parents who don't love me ."
11212,3,2,1,0,0,"I swear these anon fags go to protests just to take pictures to post to Twitter. ""Look, I was there...Like me""","i swear these anon fags go to protests just to take pictures to post to twitter . ""look , i was there . <repeat>like me"""
14940,3,2,1,0,0,RT @Cancerous_Kevin: @TimRossComedy @Michael_Craig12 I feel like Tim Ross is a nigger,rt <user> : <user> <user> i feel like tim ross is a nigger
1468,3,2,1,0,0,&#8220;@NiggaImTatted: Cowboys win games during the regular season but when they get to the playoffs that trash af lol&#8221; hating ass nigga,&#<number> ;<user> : cowboys win games during the regular season but when they get to the playoffs that trash af lol&#<number> ; hating ass nigga
12480,3,3,0,0,0,"Just to get u mad go on your search bar on here and search up ""stupid niggers"" &amp; hop on somebodys head then mention me lol @stonethegreat23","just to get u mad go on your search bar on here and search up ""stupid niggers"" &amp ; hop on somebodys head then mention me lol <user>"
3783,3,3,0,0,0,@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag,<user> sweet comeback u fuckin herb i dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from nyc  <allcaps> fag
2307,3,2,1,0,0,5000 white men in pick up trucks screaming nigger and my coach got the nerve to get mad I missed the free throw &#128514;&#128514;&#128514;,<number> white men in pick up trucks screaming nigger and my coach got the nerve to get mad i missed the free throw &#<number> ;&#<number> ;&#<number> ;
24313,3,2,1,0,0,fat bitches fat bitches heeeey,fat bitches fat bitches heeeey
24311,3,3,0,0,0,faggots http://t.co/DMKbGhai1z,faggots <url>
13690,3,2,1,0,0,Niggas/bitches cheat cause mf's always think they gettin played,niggas / bitches cheat cause mf's always think they gettin played
9238,3,2,1,0,0,Every spic cop in #LosAngeles has raped or has thought about raping a white woman. That's why those half-breeds get jobs as pigs.,every spic cop in <hashtag> los angeles has raped or has thought about raping a white woman . that's why those half-breeds get jobs as pigs .
7182,3,2,1,0,0,@sbsylvester @kieffer_jason @hunterbuch66 bitch u ugly then hoe,<user> <user> <user> bitch u ugly then hoe
10092,3,2,1,0,0,"His big ass smile, his eyes is chink.","his big ass smile , his eyes is chink ."
22019,3,2,1,0,0,The fucking Royals bitch! Work!,the fucking royals bitch ! work !
8477,3,2,1,0,0,But atleast they let me know...ur a faggot if u keep those type of twitter secrets,but atleast they let me know . <repeat>ur a faggot if u keep those type of twitter secrets
20401,3,3,0,0,0,RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.,rt <user> : you're not the father ! what every mexican / nigger loves to hear .
9503,3,2,1,0,0,Fuck boi fag,fuck boi fag
22579,3,2,1,0,0,This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol,this nigga over here telling me he dont fuck with this bitch . when he do &#<number> ;&#<number> ;&#<number> ;. or maybe she lying lol
9563,3,2,1,0,0,"Fuck you faggot ""@Aloha_Hoesss: Grow up RT @80sbaby4life I'm gonna be an old ass man STILL playing video games""","fuck you faggot ""<user> : grow up rt  <allcaps> <user> i'm gonna be an old ass man still  <allcaps> playing video games"""
2194,3,2,1,0,0,"*goes to olive garden*
*Turns into a cracker*
""@gIacier: *goes black friday shopping*

*turns into a nigger*""","*goes to olive garden*
*turns into a cracker*
""<user> : *goes black friday shopping*

*turns into a nigger*"""
20338,6,3,2,1,0,RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;,rt <user> : mine too &#<number> ;&#<number> ;&#<number> ; rt  <allcaps> &#<number> ;<user> : this ma niggah <user> &#<number> ;&#<number> ;
19053,3,2,1,0,0,RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,rt <user> : can we please stop talking about how some scumbag faggots mugshot is sexy ? you dumb whores .
2482,3,3,0,0,0,@AmericanWhiteHM I hate that nigger.,<user> i hate that nigger .
23793,3,2,0,1,0,"You fucking fag &#8220;@baethingape: this is exactly what i am talking about 

women are pigs http://t.co/oKR3seYFBJ&#8221;","you fucking fag &#<number> ;<user> : this is exactly what i am talking about 

women are pigs <url> ;"
4187,3,2,1,0,0,@McwilliamsBrett shut your legs hoe,<user> shut your legs hoe
6869,3,2,1,0,0,"@midgetmadz shut your dirty dirt trap you limp knees, ashy footed, blue balls, isolated hamster wheel, no nipples bitch","<user> shut your dirty dirt trap you limp knees , ashy footed , blue balls , isolated hamster wheel , no nipples bitch"
5491,3,2,1,0,0,@_Nadiaxo fags,<user> fags
8159,3,2,1,0,0,Bald head bitches think it's their time to prosper !,bald head bitches think it's their time to prosper !
13268,9,5,4,0,0,My advice of the day: If your a tranny.....go fuck your self! http://t.co/W5G2zhZkU6,my advice of the day : if your a tranny . <repeat>go fuck your self ! <url>
12214,3,2,1,0,0,"It was nice of you to unfollow me, fag","it was nice of you to unfollow me , fag"
6232,3,2,0,1,0,@hand_tex @drapermark37 humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.,<user> <user> humans are evil man . cutting tusks of these beautiful animals so chinks think the get a hard on .
4836,3,2,1,0,0,@Shmalec13 ya fag,<user> ya fag
17378,3,2,1,0,0,RT @RIPvuhsace: I hate taking a shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat,rt <user> : i hate taking a shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat
991,3,2,1,0,0,&#128514; RT @TheOnlyReed: LMFAO RT @Tone314: If you watching porn &amp; beating off &amp; yo homie text u &amp; it show his name in the banner you're a faggot,&#<number> ; rt  <allcaps> <user> : lmfao  <allcaps> rt <user> : if you watching porn &amp ; beating off &amp ; yo homie text u &amp ; it show his name in the banner you're a faggot
3082,3,2,1,0,0,"@DefendWallSt those little #ISIS faggots usually have bags over their heads anyway. 
Makes bullet placement interesting thru a scope.","<user> those little <hashtag> isis <allcaps> faggots usually have bags over their heads anyway . 
makes bullet placement interesting thru a scope ."
7416,3,3,0,0,0,@truuueee_ that bitch done.. have it to u on Sunday my nigga,<user> that bitch done . <repeat> have it to u on sunday my nigga
17908,3,2,1,0,0,RT @TAXSTONE: Niggaz like all them naked bitches on IG pics NIGGAZ DONT LOVE EM,rt <user> : niggaz like all them naked bitches on ig  <allcaps> pics niggaz  <allcaps> dont love  <allcaps> em
13631,3,2,1,0,0,Niggah niggah niggah don't believe me just wacthh...,niggah niggah niggah don't believe me just wacthh . <repeat>
18586,3,2,1,0,0,RT @YoShortyMa: I'll kill this bitch no hesitation http://t.co/UxePa9LVi5,rt <user> : i'll kill this bitch no hesitation <url>
2553,3,2,1,0,0,"@AustinG1135 answer my snapchat faggot 
#butthurt","<user> answer my snapchat faggot 
<hashtag> butthurt"
13946,3,2,1,0,0,Omg!!! You won't say it to my face! Stupid ass hoes talkin shit!!! Imma whoop her ass!!! *over dramatic teenage girls*,omg ! <repeat> you won't say it to my face ! stupid ass hoes talkin shit ! <repeat> imma whoop her ass ! <repeat> *over dramatic teenage girls*
21673,3,3,0,0,0,"Subtweet me one more time, you dirty chink whore","subtweet me one more time , you dirty chink whore"
3652,3,2,0,1,0,@JOLTNG niger,<user> niger
21247,3,3,0,0,0,Shoot that nigga an his shorty bitch .,shoot that nigga an his shorty bitch .
8846,3,2,1,0,0,Damn @JustDoMe_ &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;,damn <user> &amp ; his nigger music waking up the whole school in the morning . <repeat> &#<number> ;&#<number> ;&#<number> ;
4734,3,2,1,0,0,@SAMMI_boyden well he's a cunt and he can suck my ass,<user> well he's a cunt and he can suck my ass
6561,9,6,3,0,0,"@kcSnowWhite7 @SamSaunders42 don't forget nappy headed, butt ugly bitch, who's married to a Muslim","<user> <user> don't forget nappy headed , butt ugly bitch , who's married to a muslim"
13032,3,2,1,0,0,Man @Fugazi3011. Ducked me like a true hick. Would have split that white trash faggot lid,man <user> . ducked me like a true hick . would have split that white trash faggot lid
24029,3,2,1,0,0,ahah fucking queer @KingJames kill urself,ahah fucking queer <user> kill urself
13712,4,3,1,0,0,"No half-breed spic has any right to say anything to any Anglo ever, and should be killed for doing so.","no half-breed spic has any right to say anything to any anglo ever , and should be killed for doing so ."
22773,3,2,1,0,0,Twitter is for fags.,twitter is for fags .
20882,3,2,1,0,0,RT @zachpiecowiak: @Eddie_Sativa87 you're a fucking queer,rt <user> : <user> you're a fucking queer
6651,3,3,0,0,0,@kieffer_jason oh am I lame but yo pussy ass didn't show up the fuck u talking bout oh scary ass white boy,<user> oh am i lame but yo pussy ass didn't show up the fuck u talking bout oh scary ass white boy
5739,3,2,1,0,0,"@bad_boy_six @ksteven37 
Here ya go wetback, eat this.. http://t.co/kf6PgZvH5G","<user> <user> 
here ya go wetback , eat this . <repeat> <url>"
3925,3,2,1,0,0,@Kevin_McAdams Because Ian's retarded,<user> because ian's retarded
20719,3,2,1,0,0,RT @veeveeveeveevee: If I was Obama Id call a press conference &amp; slit joe bidens neck on live tv just 2 show these crackers I mean business&#8230;,rt <user> : if i was obama id call a press conference &amp ; slit joe bidens neck on live tv just <number> show these crackers i mean business&#<number> ;
3496,3,3,0,0,0,@HuffingtonPost if the faggots can have a page y cant they?faggots offend me more than them,<user> if the faggots can have a page y cant they ?faggots offend me more than them
6703,3,2,0,1,0,@klejdys He may be 'hustlin' but he studied Critical (Race) Theory and 'my people' Holder is getting his 'revenge.' They hate whitey.,<user> he may be 'hustlin' but he studied critical ( race ) theory and 'my people' holder is getting his 'revenge .' they hate whitey .
3121,3,2,0,1,0,@DjChubbESwagg this like a retarded wu-tang clan,<user> this like a retarded wu-tang clan
8679,3,2,1,0,0,"Chasing these hoes, better get cash nigga","chasing these hoes , better get cash nigga"
21572,3,2,1,0,0,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.,southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working .
23707,3,3,0,0,0,You a lame ass nigga still cuffin these hoes my bitch got a bitch with er,you a lame ass nigga still cuffin these hoes my bitch got a bitch with er
16901,3,2,1,0,0,RT @MrHoratioSanz: Vin Scully once called me a camel jockey. #liesaboutvinscully,rt <user> : vin scully once called me a camel jockey . <hashtag> liesaboutvinscully
16019,3,3,0,0,0,RT @InfidelAlie: Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening,rt <user> : yay for america &amp ; israel . <repeat> we put in more jew hating muslim trash into our government ! pathetic &amp ; sickening
7194,3,2,1,0,0,@seansteiger31 @ me then faggot,<user> @ me then faggot
9584,3,3,0,0,0,"Fucking faggots @DMVFollowers aren't from or live in DC, Maryland or VA","fucking faggots <user> aren't from or live in dc  <allcaps> , maryland or va"
22576,3,2,1,0,0,This nigga jerry room smell like bad pussy!&#128530;,this nigga jerry room smell like bad pussy !&#<number> ;
3286,3,2,1,0,0,"@Fromtheshwa yes now get off twitter, you lame negros should have never learned how to use the Internet","<user> yes now get off twitter , you lame negros should have never learned how to use the internet"
4864,3,2,1,0,0,"@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils","<user> <user> <user> at the end of the day , they call yo dumb ass monkey , picka'nanny hoe . but u luv them white devils"
15256,9,4,3,2,0,"RT @DaTbOySmOkEyy: Shawty said you not gone understand america unless you went to a PWI school, crackers already brainwashed her smh lol","rt <user> : shawty said you not gone understand america unless you went to a pwi  <allcaps> school , crackers already brainwashed her smh lol"
